k,logLik,in_95
0.3119594268177807,-722.2420432913092,FALSE
0.3124271674333539,-722.1962200740832,FALSE
0.3128956093621898,-722.1502606998739,FALSE
0.31336475365581196,-722.1041647684011,FALSE
0.31383460136732066,-722.0579318782347,FALSE
0.3143051535513951,-722.0115616267931,FALSE
0.31477641126429573,-721.9650536103378,FALSE
0.3152483755638669,-721.9184074239716,FALSE
0.31572104750953883,-721.8716226616352,FALSE
0.3161944281623305,-721.8246989161039,FALSE
0.3166685185848515,-721.7776357789851,FALSE
0.3171433198413048,-721.7304328407134,FALSE
0.31761883299748883,-721.6830896905501,FALSE
0.3180950591208002,-721.6356059165772,FALSE
0.3185719992802359,-721.5879811056964,FALSE
0.3190496545463957,-721.5402148436245,FALSE
0.31952802599148467,-721.4923067148914,FALSE
0.32000711468931525,-721.4442563028354,FALSE
0.32048692171531035,-721.3960631896011,FALSE
0.32096744814650496,-721.3477269561366,FALSE
0.3214486950615491,-721.2992471821884,FALSE
0.32193066354071004,-721.2506234463001,FALSE
0.32241335466587473,-721.201855325808,FALSE
0.3228967695205523,-721.1529423968384,FALSE
0.32338090918987655,-721.1038842343039,FALSE
0.32386577476060807,-721.0546804119009,FALSE
0.32435136732113695,-721.0053305021048,FALSE
0.3248376879614855,-720.9558340761687,FALSE
0.32532473777331,-720.9061907041189,FALSE
0.32581251784990356,-720.8563999547512,FALSE
0.3263010292861987,-720.8064613956288,FALSE
0.32679027317876946,-720.7563745930787,FALSE
0.3272802506258342,-720.706139112187,FALSE
0.32777096272725786,-720.6557545167977,FALSE
0.32826241058455435,-720.6052203695077,FALSE
0.32875459530088935,-720.5545362316642,FALSE
0.32924751798108254,-720.5037016633615,FALSE
0.32974117973161,-720.4527162234366,FALSE
0.3302355816606069,-720.4015794694677,FALSE
0.33073072487787,-720.3502909577685,FALSE
0.3312266104948598,-720.2988502433872,FALSE
0.33172323962470357,-720.2472568801011,FALSE
0.33222061338219744,-720.195510420414,FALSE
0.3327187328838088,-720.1436104155538,FALSE
0.33321759924767963,-720.0915564154669,FALSE
0.33371721359362777,-720.0393479688169,FALSE
0.33421757704315036,-719.9869846229797,FALSE
0.3347186907194261,-719.9344659240412,FALSE
0.3352205557473177,-719.8817914167931,FALSE
0.3357231732533744,-719.8289606447292,FALSE
0.3362265443658346,-719.7759731500432,FALSE
0.33673067021462827,-719.7228284736237,FALSE
0.33723555193137966,-719.6695261550523,FALSE
0.3377411906494097,-719.6160657325981,FALSE
0.3382475875037386,-719.5624467432167,FALSE
0.3387547436310883,-719.5086687225444,FALSE
0.33926266016988516,-719.4547312048965,FALSE
0.3397713382602624,-719.4006337232621,FALSE
0.3402807790440628,-719.3463758093027,FALSE
0.3407909836648411,-719.2919569933462,FALSE
0.3413019532678667,-719.2373768043852,FALSE
0.3418136890001261,-719.1826347700735,FALSE
0.34232619201032566,-719.1277304167207,FALSE
0.34283946344889404,-719.0726632692906,FALSE
0.34335350446798474,-719.0174328513974,FALSE
0.3438683162214788,-718.9620386853003,FALSE
0.3443838998649873,-718.9064802919028,FALSE
0.3449002565558541,-718.8507571907465,FALSE
0.3454173874531583,-718.7948689000094,FALSE
0.34593529371771675,-718.7388149365007,FALSE
0.34645397651208704,-718.6825948156585,FALSE
0.3469734370005697,-718.6262080515461,FALSE
0.34749367634921097,-718.5696541568469,FALSE
0.3480146957258054,-718.5129326428628,FALSE
0.3485364962998986,-718.4560430195093,FALSE
0.3490590792427896,-718.3989847953117,FALSE
0.3495824457275337,-718.3417574774026,FALSE
0.3501065969289452,-718.2843605715175,FALSE
0.3506315340235995,-718.2267935819906,FALSE
0.3511572581898365,-718.1690560117521,FALSE
0.35168377060776274,-718.111147362324,FALSE
0.352211072459254,-718.0530671338174,FALSE
0.35273916492795826,-717.9948148249262,FALSE
0.3532680491992983,-717.9363899329265,FALSE
0.353797726460474,-717.8777919536716,FALSE
0.3543281979004657,-717.819020381587,FALSE
0.35485946471003615,-717.7600747096693,FALSE
0.35539152808173335,-717.7009544294801,FALSE
0.35592438920989394,-717.6416590311436,FALSE
0.3564580492906447,-717.5821880033423,FALSE
0.3569925095219061,-717.5225408333135,FALSE
0.3575277711033948,-717.4627170068455,FALSE
0.35806383523662605,-717.4027160082737,FALSE
0.3586007031249169,-717.3425373204772,FALSE
0.35913837597338827,-717.2821804248738,FALSE
0.35967685498896823,-717.221644801418,FALSE
0.36021614138039443,-717.1609299285963,FALSE
0.36075623635821685,-717.1000352834227,FALSE
0.36129714113480055,-717.0389603414363,FALSE
0.3618388569243283,-716.9777045766965,FALSE
0.36238138494280336,-716.9162674617793,FALSE
0.36292472640805234,-716.8546484677737,FALSE
0.3634688825397277,-716.7928470642779,FALSE
0.3640138545593106,-716.7308627193952,FALSE
0.36455964369011373,-716.6686948997301,FALSE
0.36510625115728396,-716.6063430703848,FALSE
0.3656536781878051,-716.5438066949549,FALSE
0.36620192601050044,-716.4810852355258,FALSE
0.3667509958560361,-716.418178152669,FALSE
0.36730088895692314,-716.3550849054374,FALSE
0.3678516065475207,-716.2918049513622,FALSE
0.36840314986403866,-716.2283377464488,FALSE
0.36895552014454036,-716.1646827451727,FALSE
0.3695087186289455,-716.1008394004756,FALSE
0.37006274655903315,-716.0368071637616,FALSE
0.3706176051784436,-715.9725854848933,FALSE
0.3711732957326826,-715.9081738121877,FALSE
0.37172981946912254,-715.8435715924119,FALSE
0.37228717763700675,-715.7787782707802,FALSE
0.3728453714874515,-715.7137932909492,FALSE
0.3734044022734485,-715.6486160950136,FALSE
0.3739642712498688,-715.5832461235034,FALSE
0.3745249796734643,-715.5176828153787,FALSE
0.3750865288028719,-715.451925608027,FALSE
0.375648919898615,-715.3859739372571,FALSE
0.37621215422310755,-715.3198272372979,FALSE
0.3767762330406558,-715.2534849407913,FALSE
0.377341157617462,-715.186946478791,FALSE
0.37790692922162705,-715.1202112807565,FALSE
0.3784735491231526,-715.0532787745502,FALSE
0.37904101859394523,-714.9861483864328,FALSE
0.3796093389078178,-714.9188195410592,FALSE
0.3801785113404938,-714.8512916614748,FALSE
0.3807485371696089,-714.7835641691107,FALSE
0.3813194176747149,-714.7156364837809,FALSE
0.38189115413728164,-714.6475080236775,FALSE
0.3824637478407007,-714.5791782053657,FALSE
0.3830372000702881,-714.5106464437811,FALSE
0.3836115121132863,-714.4419121522257,FALSE
0.3841866852588686,-714.3729747423619,FALSE
0.38476272079814067,-714.3038336242107,FALSE
0.3853396200241444,-714.234488206146,FALSE
0.38591738423186006,-714.1649378948911,FALSE
0.38649601471821,-714.0951820955146,FALSE
0.38707551278206054,-714.0252202114258,FALSE
0.3876558797242261,-713.9550516443712,FALSE
0.3882371168474713,-713.8846757944299,FALSE
0.3888192254565137,-713.8140920600092,FALSE
0.38940220685802773,-713.743299837841,FALSE
0.3899860623606463,-713.6722985229777,FALSE
0.39057079327496513,-713.6010875087873,FALSE
0.3911564009135444,-713.5296661869494,FALSE
0.3917428865909129,-713.4580339474516,FALSE
0.39233025162356966,-713.3861901785847,FALSE
0.39291849732998824,-713.3141342669386,FALSE
0.393507625030619,-713.2418655973986,FALSE
0.39409763604789155,-713.1693835531402,FALSE
0.39468853170621915,-713.0966875156255,FALSE
0.3952803133320001,-713.0237768645992,FALSE
0.395872982253622,-712.9506509780834,FALSE
0.3964665398014637,-712.8773092323745,FALSE
0.3970609873078992,-712.8037510020382,FALSE
0.3976563261073002,-712.7299756599056,FALSE
0.3982525575360385,-712.6559825770681,FALSE
0.39884968293249057,-712.5817711228747,FALSE
0.39944770363703863,-712.5073406649265,FALSE
0.4000466209920754,-712.432690569072,FALSE
0.40064643634200575,-712.3578201994045,FALSE
0.4012471510332508,-712.2827289182563,FALSE
0.4018487664142499,-712.207416086195,FALSE
0.4024512838354647,-712.1318810620193,FALSE
0.4030547046493816,-712.0561232027536,FALSE
0.4036590302105144,-711.9801418636459,FALSE
0.4042642618754086,-711.9039363981606,FALSE
0.4048704010026428,-711.8275061579769,FALSE
0.4054774489528334,-711.7508504929829,FALSE
0.40608540708863605,-711.6739687512706,FALSE
0.40669427677475034,-711.5968602791341,FALSE
0.40730405937792136,-711.5195244210623,FALSE
0.4079147562669438,-711.4419605197367,FALSE
0.40852636881266485,-711.3641679160254,FALSE
0.4091388983879865,-711.2861459489803,FALSE
0.4097523463678699,-711.2078939558317,FALSE
0.41036671412933706,-711.1294112719838,FALSE
0.4109820030514755,-711.0506972310109,FALSE
0.4115982145154395,-710.9717511646527,FALSE
0.41221534990445513,-710.89257240281,FALSE
0.4128334106038217,-710.8131602735396,FALSE
0.413452398000916,-710.7335141030516,FALSE
0.41407231348519513,-710.6536332157028,FALSE
0.4146931584481988,-710.573516933994,FALSE
0.41531493428355404,-710.4931645785642,FALSE
0.4159376423869766,-710.4125754681878,FALSE
0.4165612841562757,-710.3317489197682,FALSE
0.4171858609913555,-710.250684248335,FALSE
0.41781137429422016,-710.1693807670385,FALSE
0.4184378254689749,-710.0878377871458,FALSE
0.419065215921831,-710.0060546180363,FALSE
0.41969354706110795,-709.9240305671968,FALSE
0.42032282029723644,-709.8417649402172,FALSE
0.4209530370427626,-709.7592570407865,FALSE
0.4215841987123497,-709.6765061706876,FALSE
0.4222163067227829,-709.593511629793,FALSE
0.42284936249297084,-709.5102727160613,FALSE
0.4234833674439503,-709.4267887255305,FALSE
0.42411832299888824,-709.3430589523159,FALSE
0.42475423058308576,-709.2590826886039,FALSE
0.42539109162398103,-709.1748592246485,FALSE
0.426028907551152,-709.0903878487658,FALSE
0.4266676797963208,-709.0056678473304,FALSE
0.42730740979335546,-708.9206985047708,FALSE
0.4279480989782747,-708.835479103564,FALSE
0.4285897487892495,-708.7500089242317,FALSE
0.429232360666608,-708.6642872453357,FALSE
0.4298759360528372,-708.5783133434735,FALSE
0.4305204763925874,-708.4920864932726,FALSE
0.431165983132675,-708.4056059673877,FALSE
0.4318124577220852,-708.318871036495,FALSE
0.43245990161197634,-708.2318809692879,FALSE
0.43310831625568197,-708.144635032472,FALSE
0.4337577031087154,-708.0571324907619,FALSE
0.43440806362877166,-707.9693726068747,FALSE
0.43505939927573184,-707.8813546415269,FALSE
0.4357117115116655,-707.7930778534292,FALSE
0.4363650018008348,-707.7045414992822,FALSE
0.43701927160969734,-707.6157448337714,FALSE
0.43767452240690896,-707.526687109563,FALSE
0.43833075566332824,-707.437367577299,FALSE
0.4389879728520184,-707.347785485593,FALSE
0.43964617544825213,-707.2579400810253,FALSE
0.4403053649295132,-707.1678306081377,FALSE
0.44096554277550143,-707.0774563094304,FALSE
0.44162671046813495,-706.9868164253561,FALSE
0.44228886949155355,-706.8959101943157,FALSE
0.4429520213321229,-706.804736852654,FALSE
0.4436161674784365,-706.7132956346549,FALSE
0.44428130942132066,-706.6215857725363,FALSE
0.44494744865383606,-706.5296064964461,FALSE
0.44561458667128295,-706.4373570344578,FALSE
0.44628272497120275,-706.3448366125651,FALSE
0.4469518650533827,-706.2520444546772,FALSE
0.447622008419859,-706.158979782615,FALSE
0.44829315657491914,-706.0656418161061,FALSE
0.44896531102510695,-705.9720297727796,FALSE
0.4496384732792244,-705.8781428681627,FALSE
0.45031264484833644,-705.7839803156745,FALSE
0.45098782724577285,-705.6895413266227,FALSE
0.4516640219871332,-705.5948251101979,FALSE
0.45234123059028875,-705.4998308734699,FALSE
0.4530194545753872,-705.4045578213826,FALSE
0.4536986954648556,-705.3090051567486,FALSE
0.4543789547834028,-705.2131720802461,FALSE
0.45506023405802476,-705.1170577904129,FALSE
0.4557425348180062,-705.020661483643,FALSE
0.4564258585949254,-704.9239823541801,FALSE
0.45711020692265636,-704.8270195941147,FALSE
0.4577955813373738,-704.7297723933789,FALSE
0.4584819833775547,-704.6322399397412,FALSE
0.45916941458398347,-704.5344214188025,FALSE
0.45985787649975485,-704.4363160139911,FALSE
0.4605473706702765,-704.3379229065582,FALSE
0.461237898643274,-704.2392412755728,FALSE
0.4619294619687928,-704.140270297918,FALSE
0.46262206219920327,-704.0410091482855,FALSE
0.4633157008892023,-703.9414569991708,FALSE
0.46401037959581903,-703.841613020869,FALSE
0.464706099878416,-703.7414763814706,FALSE
0.46540286329869457,-703.6410462468558,FALSE
0.46610067142069767,-703.5403217806901,FALSE
0.4667995258108126,-703.4393021444201,FALSE
0.46749942803777617,-703.3379864972685,FALSE
0.46820037967267636,-703.2363739962298,FALSE
0.46890238228895775,-703.1344637960649,FALSE
0.4696054374624231,-703.0322550492971,FALSE
0.4703095467712388,-702.9297469062071,FALSE
0.4710147117959366,-702.8269385148287,FALSE
0.4717209341194188,-702.7238290209438,FALSE
0.47242821532696083,-702.6204175680775,FALSE
0.47313655700621454,-702.5167032974941,FALSE
0.473845960747213,-702.4126853481927,FALSE
0.4745564281423727,-702.3083628569004,FALSE
0.47526796078649824,-702.2037349580713,FALSE
0.4759805602767848,-702.098800783878,FALSE
0.4766942282128232,-701.9935594642097,FALSE
0.4774089661966016,-701.8880101266665,FALSE
0.4781247758325109,-701.7821518965546,FALSE
0.4788416587273475,-701.675983896882,FALSE
0.4795596164903165,-701.5695052483541,FALSE
0.4802786507330364,-701.4627150693681,FALSE
0.48099876306954126,-701.3556124760099,FALSE
0.48171995511628624,-701.2481965820479,FALSE
0.4824422284921492,-701.1404664989291,FALSE
0.48316558481843597,-701.032421335775,FALSE
0.4838900257188826,-700.9240601993761,FALSE
0.4846155528196605,-700.8153821941877,FALSE
0.48534216774937905,-700.7063864223247,FALSE
0.4860698721390889,-700.5970719835585,FALSE
0.48679866762228724,-700.4874379753109,FALSE
0.4875285558349195,-700.3774834926501,FALSE
0.48825953841538483,-700.2672076282855,FALSE
0.4889916170045382,-700.156609472565,FALSE
0.4897247932456953,-700.0456881134679,FALSE
0.49045906878463585,-699.9344426366015,FALSE
0.49119444526960654,-699.8228721251973,FALSE
0.49193092435132624,-699.7109756601051,FALSE
0.4926685076829879,-699.5987523197892,FALSE
0.49340719692026425,-699.4862011803237,FALSE
0.49414699372130944,-699.3733213153881,FALSE
0.49488789974676467,-699.2601117962618,FALSE
0.49562991665976036,-699.1465716918214,FALSE
0.496373046125921,-699.0327000685342,FALSE
0.49711728981336856,-698.9184959904552,FALSE
0.4978626493927255,-698.8039585192219,FALSE
0.49860912653712,-698.6890867140493,FALSE
0.4993567229221879,-698.573879631727,FALSE
0.5001054402260785,-698.4583363266127,FALSE
0.5008552801294561,-698.3424558506294,FALSE
0.5016062443155062,-698.2262372532598,FALSE
0.5023583344699367,-698.1096795815425,FALSE
0.503111552280984,-697.9927818800672,FALSE
0.5038658994394155,-697.8755431909705,FALSE
0.5046213776385332,-697.7579625539311,FALSE
0.5053779885741787,-697.6400390061654,FALSE
0.5061357339447357,-697.521771582424,FALSE
0.5068946154511349,-697.4031593149856,FALSE
0.5076546347968568,-697.2842012336547,FALSE
0.5084157936879364,-697.1648963657544,FALSE
0.5091780938329665,-697.0452437361255,FALSE
0.5099415369431017,-696.9252423671189,FALSE
0.5107061247320627,-696.8048912785933,FALSE
0.5114718589161387,-696.6841894879101,FALSE
0.5122387412141932,-696.5631360099288,FALSE
0.5130067733476664,-696.4417298570032,FALSE
0.5137759570405799,-696.3199700389773,FALSE
0.5145462940195396,-696.1978555631796,FALSE
0.5153177860137411,-696.0753854344208,FALSE
0.516090434754972,-695.952558654988,FALSE
0.5168642419776165,-695.829374224641,FALSE
0.5176392094186602,-695.7058311406076,FALSE
0.5184153388176915,-695.5819283975806,FALSE
0.5191926319169087,-695.4576649877118,FALSE
0.5199710904611208,-695.333039900609,FALSE
0.5207507161977543,-695.2080521233319,FALSE
0.5215315108768545,-695.0827006403867,FALSE
0.5223134762510916,-694.9569844337233,FALSE
0.523096614075763,-694.8309024827304,FALSE
0.5238809261087983,-694.7044537642312,FALSE
0.5246664141107632,-694.5776372524799,FALSE
0.5254530798448621,-694.4504519191573,FALSE
0.5262409250769444,-694.3228967333664,FALSE
0.5270299515755057,-694.1949706616288,FALSE
0.5278201611116947,-694.06667266788,FALSE
0.5286115554593144,-693.9380017134661,FALSE
0.5294041363948284,-693.8089567571395,FALSE
0.5301979056973631,-693.6795367550548,FALSE
0.5309928651487129,-693.5497406607641,FALSE
0.5317890165333439,-693.4195674252146,FALSE
0.5325863616383969,-693.2890159967435,FALSE
0.5333849022536935,-693.158085321074,FALSE
0.5341846401717378,-693.0267743413119,FALSE
0.5349855771877223,-692.8950819979418,FALSE
0.5357877150995306,-692.7630072288223,FALSE
0.5365910557077425,-692.6305489691829,FALSE
0.5373956008156369,-692.4977061516203,FALSE
0.5382013522291967,-692.3644777060937,FALSE
0.5390083117571134,-692.2308625599222,FALSE
0.5398164812107891,-692.09685963778,FALSE
0.5406258624043427,-691.9624678616926,FALSE
0.5414364571546129,-691.8276861510342,FALSE
0.5422482672811624,-691.6925134225227,FALSE
0.5430612946062822,-691.5569485902167,FALSE
0.5438755409549954,-691.4209905655116,FALSE
0.5446910081550621,-691.2846382571362,FALSE
0.5455076980369818,-691.1478905711487,FALSE
0.5463256124339999,-691.010746410933,FALSE
0.5471447531821091,-690.8732046771962,FALSE
0.5479651221200561,-690.7352642679635,FALSE
0.5487867210893437,-690.5969240785754,FALSE
0.5496095519342364,-690.4581830016847,FALSE
0.5504336165017635,-690.3190399272521,FALSE
0.5512589166417238,-690.1794937425437,FALSE
0.5520854542066901,-690.0395433321262,FALSE
0.5529132310520117,-689.899187577865,FALSE
0.5537422490358213,-689.7584253589201,FALSE
0.5545725100190361,-689.617255551743,FALSE
0.5554040158653646,-689.4756770300725,FALSE
0.556236768441309,-689.3336886649329,FALSE
0.5570707696161706,-689.1912893246296,FALSE
0.5579060212620529,-689.0484778747466,FALSE
0.5587425252538668,-688.9052531781426,FALSE
0.5595802834693345,-688.7616140949482,FALSE
0.5604192977889928,-688.617559482563,FALSE
0.5612595700961992,-688.4730881956522,FALSE
0.5621011022771338,-688.3281990861435,FALSE
0.5629438962208061,-688.1828910032241,FALSE
0.5637879538190566,-688.0371627933383,FALSE
0.5646332769665636,-687.8910133001831,FALSE
0.5654798675608452,-687.7444413647065,FALSE
0.566327727502265,-687.5974458251048,FALSE
0.5671768586940364,-687.4500255168183,FALSE
0.5680272630422254,-687.3021792725294,FALSE
0.5688789424557568,-687.1539059221607,FALSE
0.5697318988464166,-687.0052042928704,FALSE
0.5705861341288586,-686.8560732090505,FALSE
0.571441650220606,-686.7065114923241,FALSE
0.5722984490420582,-686.5565179615431,FALSE
0.5731565325164929,-686.406091432785,FALSE
0.5740159025700723,-686.2552307193507,FALSE
0.5748765611318467,-686.103934631761,FALSE
0.5757385101337578,-685.9522019777557,FALSE
0.5766017515106452,-685.8000315622903,FALSE
0.5774662872002484,-685.6474221875335,FALSE
0.5783321191432131,-685.4943726528647,FALSE
0.5791992492830943,-685.3408817548726,FALSE
0.5800676795663615,-685.1869482873517,FALSE
0.5809374119424019,-685.0325710413009,FALSE
0.5818084483635263,-684.8777488049213,FALSE
0.5826807907849727,-684.7224803636129,FALSE
0.58355444116491,-684.5667644999745,FALSE
0.5844294014644441,-684.4105999937996,FALSE
0.5853056736476202,-684.253985622076,FALSE
0.5861832596814296,-684.0969201589824,FALSE
0.5870621615358114,-683.9394023758883,FALSE
0.5879423811836597,-683.78143104135,FALSE
0.5888239206008256,-683.6230049211104,FALSE
0.5897067817661235,-683.4641227780966,FALSE
0.5905909666613345,-683.304783372418,FALSE
0.5914764772712109,-683.1449854613655,FALSE
0.5923633155834812,-682.9847277994085,FALSE
0.5932514835888539,-682.8240091381946,FALSE
0.5941409832810227,-682.6628282265475,FALSE
0.5950318166566699,-682.5011838104656,FALSE
0.5959239857154727,-682.3390746331204,FALSE
0.5968174924601051,-682.1764994348558,FALSE
0.5977123388962448,-682.013456953186,FALSE
0.5986085270325768,-681.8499459227951,FALSE
0.5995060588807971,-681.6859650755351,FALSE
0.600404936455619,-681.5215131404252,FALSE
0.6013051617747753,-681.3565888436509,FALSE
0.6022067368590256,-681.1911909085628,FALSE
0.6031096637321579,-681.0253180556753,FALSE
0.6040139444209954,-680.8589690026665,FALSE
0.6049195809554007,-680.6921424643766,FALSE
0.6058265753682784,-680.5248371528079,FALSE
0.6067349296955831,-680.3570517771233,FALSE
0.6076446459763201,-680.1887850436466,FALSE
0.6085557262525534,-680.0200356558609,FALSE
0.6094681725694078,-679.8508023144088,FALSE
0.6103819869750754,-679.6810837170923,FALSE
0.6112971715208183,-679.510878558871,FALSE
0.612213728260975,-679.340185531864,FALSE
0.613131659252964,-679.1690033253468,FALSE
0.6140509665572881,-678.9973306257544,FALSE
0.6149716522375404,-678.8251661166787,FALSE
0.6158937183604071,-678.6525084788695,FALSE
0.6168171669956741,-678.4793563902349,FALSE
0.6177420002162299,-678.3057085258404,FALSE
0.6186682200980717,-678.13156355791,FALSE
0.6195958287203083,-677.9569201558263,FALSE
0.620524828165167,-677.7817769861308,FALSE
0.6214552205179968,-677.6061327125238,FALSE
0.6223870078672729,-677.429985995866,FALSE
0.6233201923046024,-677.2533354941781,FALSE
0.6242547759247281,-677.0761798626426,FALSE
0.6251907608255343,-676.8985177536035,FALSE
0.6261281491080495,-676.7203478165668,FALSE
0.6270669428764538,-676.5416686982038,FALSE
0.6280071442380811,-676.3624790423488,FALSE
0.6289487553034259,-676.182777490003,FALSE
0.6298917781861467,-676.0025626793339,FALSE
0.6308362150030707,-675.8218332456778,FALSE
0.6317820678741999,-675.6405878215403,FALSE
0.632729338922714,-675.4588250365982,FALSE
0.633678030274977,-675.2765435177006,FALSE
0.6346281440605401,-675.0937418888714,FALSE
0.6355796824121488,-674.9104187713097,FALSE
0.6365326474657449,-674.7265727833935,FALSE
0.6374870413604737,-674.5422025406797,FALSE
0.6384428662386881,-674.3573066559069,FALSE
0.6394001242459518,-674.1718837389982,FALSE
0.6403588175310472,-673.985932397062,FALSE
0.6413189482459769,-673.7994512343964,FALSE
0.6422805185459717,-673.6124388524885,FALSE
0.6432435305894922,-673.4248938500201,FALSE
0.644207986538237,-673.2368148228686,FALSE
0.6451738885571444,-673.0482003641101,FALSE
0.6461412388143998,-672.8590490640222,FALSE
0.6471100394814392,-672.6693595100867,FALSE
0.6480802927329538,-672.4791302869937,FALSE
0.6490520007468964,-672.2883599766432,FALSE
0.6500251657044844,-672.0970471581494,FALSE
0.6509997897902067,-671.9051904078441,FALSE
0.6519758751918261,-671.7127882992799,FALSE
0.6529534241003874,-671.5198394032335,FALSE
0.6539324387102189,-671.3263422877103,FALSE
0.6549129212189402,-671.1322955179478,FALSE
0.6558948738274656,-670.9376976564189,FALSE
0.6568782987400087,-670.7425472628377,FALSE
0.6578631981640893,-670.5468428941614,FALSE
0.6588495743105358,-670.3505831045973,FALSE
0.6598374293934923,-670.1537664456044,FALSE
0.6608267656304222,-669.9563914659009,FALSE
0.6618175852421141,-669.7584567114667,FALSE
0.6628098904526858,-669.5599607255491,FALSE
0.6638036834895905,-669.3609020486679,FALSE
0.664798966583621,-669.1612792186203,FALSE
0.6657957419689143,-668.9610907704866,FALSE
0.6667940118829583,-668.7603352366344,FALSE
0.6677937785665943,-668.5590111467263,FALSE
0.6687950442640247,-668.3571170277226,FALSE
0.6697978112228158,-668.15465140388994,FALSE
0.6708020816939045,-667.9516127968055,FALSE
0.6718078579316029,-667.7479997253639,FALSE
0.6728151421936018,-667.5438107057835,FALSE
0.6738239367409788,-667.3390442516114,FALSE
0.6748342438382002,-667.1336988737326,FALSE
0.6758460657531288,-666.9277730803739,FALSE
0.6768594047570264,-666.7212653771126,FALSE
0.6778742631245619,-666.5141742668833,FALSE
0.678890643133813,-666.3064982499842,FALSE
0.6799085470662745,-666.0982358240851,FALSE
0.6809279772068614,-665.8893854842343,FALSE
0.6819489358439143,-665.6799457228675,FALSE
0.6829714252692056,-665.4699150298143,FALSE
0.6839954477779432,-665.2592918923065,FALSE
0.6850210056687769,-665.0480747949867,FALSE
0.6860481012438023,-664.8362622199162,FALSE
0.6870767368085678,-664.6238526465838,FALSE
0.6881069146720773,-664.4108445519141,FALSE
0.6891386371467978,-664.1972364102761,FALSE
0.6901719065486633,-663.9830266934937,FALSE
0.6912067251970797,-663.768213870853,FALSE
0.6922430954149315,-663.5527964091123,FALSE
0.6932810195285847,-663.3367727725127,FALSE
0.6943204998678948,-663.1201414227867,FALSE
0.6953615387662093,-662.9029008191683,FALSE
0.6964041385603756,-662.6850494184033,FALSE
0.6974483015907436,-662.4665856747599,FALSE
0.6984940302011728,-662.2475080400391,FALSE
0.6995413267390375,-662.0278149635848,FALSE
0.7005901935552304,-661.8075048922955,FALSE
0.7016406330041703,-661.5865762706352,FALSE
0.7026926474438051,-661.3650275406445,FALSE
0.7037462392356189,-661.1428571419525,FALSE
0.7048014107446356,-660.920063511788,FALSE
0.7058581643394265,-660.6966450849924,FALSE
0.7069165023921126,-660.4726002940307,FALSE
0.707976427278373,-660.247927569005,FALSE
0.7090379413774482,-660.022625337666,FALSE
0.7101010470721457,-659.796692025427,FALSE
0.7111657467488468,-659.5701260553759,FALSE
0.7122320427975092,-659.3429258482895,FALSE
0.7132999376116758,-659.1150898226462,FALSE
0.7143694335884767,-658.8866163946396,FALSE
0.7154405331286375,-658.6575039781939,FALSE
0.7165132386364823,-658.4277509849761,FALSE
0.7175875525199409,-658.1973558244122,FALSE
0.7186634771905533,-657.9663169037005,FALSE
0.7197410150634747,-657.7346326278285,FALSE
0.7208201685574825,-657.5023013995855,FALSE
0.7219009400949796,-657.2693216195802,FALSE
0.7229833321020023,-657.035691686255,FALSE
0.7240673470082228,-656.8014099959033,FALSE
0.7251529872469579,-656.5664749426844,FALSE
0.7262402552551712,-656.330884918641,FALSE
0.7273291534734816,-656.0946383137154,FALSE
0.7284196843461671,-655.8577335157659,FALSE
0.7295118503211695,-655.6201689105865,FALSE
0.7306056538501025,-655.3819428819211,FALSE
0.7317010973882541,-655.1430538114845,FALSE
0.7327981833945952,-654.903500078978,FALSE
0.7338969143317823,-654.6632800621095,FALSE
0.7349972926661653,-654.4223921366118,FALSE
0.7360993208677912,-654.1808346762608,FALSE
0.7372030014104111,-653.9386060528961,FALSE
0.7383083367714853,-653.6957046364395,FALSE
0.7394153294321878,-653.4521287949157,FALSE
0.740523981877414,-653.2078768944715,FALSE
0.7416342965957837,-652.9629472993977,FALSE
0.7427462760796496,-652.7173383721484,FALSE
0.7438599228250998,-652.4710484733638,FALSE
0.744975239331966,-652.2240759618901,FALSE
0.7460922281038279,-651.9764191948016,FALSE
0.7472108916480182,-651.7280765274242,FALSE
0.7483312324756305,-651.4790463133554,FALSE
0.7494532531015217,-651.2293269044903,FALSE
0.7505769560443207,-650.9789166510415,FALSE
0.751702343826432,-650.7278139015636,FALSE
0.7528294189740428,-650.4760170029784,FALSE
0.7539581840171268,-650.2235243005977,FALSE
0.7550886414894523,-649.9703341381478,FALSE
0.7562207939285864,-649.7164448577946,FALSE
0.7573546438759,-649.4618548001691,FALSE
0.7584901938765759,-649.206562304392,FALSE
0.7596274464796113,-648.9505657081023,FALSE
0.7607664042378273,-648.6938633474795,FALSE
0.7619070697078705,-648.4364535572739,FALSE
0.7630494454502228,-648.1783346708318,FALSE
0.7641935340292035,-647.9195050201238,FALSE
0.7653393380129779,-647.6599629357725,FALSE
0.7664868599735619,-647.3997067470798,FALSE
0.7676361024868268,-647.138734782058,FALSE
0.7687870681325072,-646.8770453674557,FALSE
0.7699397594942047,-646.6146368287901,FALSE
0.7710941791593955,-646.3515074903751,FALSE
0.7722503297194346,-646.0876556753522,FALSE
0.7734082137695633,-645.8230797057216,FALSE
0.7745678339089129,-645.5577779023729,FALSE
0.7757291927405128,-645.2917485851167,FALSE
0.7768922928712952,-645.0249900727168,FALSE
0.7780571369121002,-644.757500682923,FALSE
0.7792237274776835,-644.4892787325032,FALSE
0.7803920671867203,-644.2203225372778,FALSE
